,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
485180,9699265,Vestre Kvaknes,Vestre Kvaknes,Vestre Kvaknes,58.550090000000004,8.99061,T,PT,NO,,42.0,4203.0,,,0,,8,Europe/Oslo,2019-12-12
485346,9699431,Vestre Tangen,Vestre Tangen,Vestre Tangen,58.86159,9.38033,T,PT,NO,,38.0,3814.0,,,0,,3,Europe/Oslo,2019-12-12
485994,9700079,Vestre Strømsnes,Vestre Stromsnes,"Vestre Stromsnes,Vestre Strømsnes",70.51653,25.07535,T,PT,NO,,54.0,5436.0,,,0,,-9999,Europe/Oslo,2019-12-12
489704,9703792,Vestre Radtangen,Vestre Radtangen,Vestre Radtangen,60.56725,5.2138800000000005,T,PT,NO,,46.0,4631.0,,,0,,50,Europe/Oslo,2019-12-12
489947,9704038,Vestre Flueneset,Vestre Flueneset,"Vestre Flueneset,Vestreflueneset",60.19518000000001,5.07653,T,PT,NO,,46.0,4626.0,,,0,,-9999,Europe/Oslo,2019-12-12
490628,9704721,Vestre Skarvneset,Vestre Skarvneset,Vestre Skarvneset,70.88436999999999,28.955579999999998,T,PT,NO,,54.0,5440.0,,,0,,-9999,Europe/Oslo,2019-12-12
490655,9704748,Vestre Plogvikneset,Vestre Plogvikneset,Vestre Plogvikneset,70.72849000000001,29.334,T,PT,NO,,54.0,5440.0,,,0,,-9999,Europe/Oslo,2019-12-12
492301,9706423,Vestre Bjørnøytangen,Vestre Bjornoytangen,"Vestre Bjornoytangen,Vestre Bjørnøytangen",61.883309999999994,5.1123400000000006,T,PT,NO,,46.0,4648.0,,,0,,-9999,Europe/Oslo,2019-12-12
492379,9706501,Vestre Hopaneset,Vestre Hopaneset,Vestre Hopaneset,70.13516,19.958820000000003,T,PT,NO,,54.0,5423.0,,,0,,-9999,Europe/Oslo,2019-12-12
494530,9708652,Vestre Bergodden,Vestre Bergodden,Vestre Bergodden,58.084109999999995,6.811660000000001,T,PT,NO,,42.0,4206.0,,,0,,8,Europe/Oslo,2019-12-12
495711,9709833,Vestre Odden,Vestre Odden,Vestre Odden,58.50431999999999,5.78986,T,PT,NO,,14.0,1119.0,,,0,,4,Europe/Oslo,2014-10-13
496165,9710287,Vestre Foreholmsundet,Vestre Foreholmsundet,Vestre Foreholmsundet,58.04744,7.2565800000000005,T,PT,NO,,42.0,4205.0,,,0,,7,Europe/Oslo,2019-12-12
496744,9710866,Vestre Stolsodden,Vestre Stolsodden,Vestre Stolsodden,58.22316,6.712339999999999,T,PT,NO,,42.0,4207.0,,,0,,58,Europe/Oslo,2019-12-12
499108,9713231,Vestre Ballerskjeran,Vestre Ballerskjeran,"Vestre Ballastskjeran,Vestre Ballerskjeran",57.97495,7.68182,T,RK,NO,,42.0,4205.0,,,0,,-9999,Europe/Oslo,2019-12-12
499208,9713331,Vestre Flateskjær,Vestre Flateskjaer,"Vestre Flateskjaer,Vestre Flateskjær",58.63995,9.15634,T,RK,NO,,42.0,4213.0,,,0,,-9999,Europe/Oslo,2019-12-12
499653,9713776,Skjerbogskjer,Skjerbogskjer,"Skjerbogskjer,Vestre Skjaerbogskjaeret,Vestre Skjærbogskjæret",63.10865,7.17674,T,RK,NO,,8.0,1579.0,,,0,,-9999,Europe/Oslo,2019-12-12
499671,9713794,Vestre Moholmskjæret,Vestre Moholmskjaeret,"Vestre Moholmskjaeret,Vestre Moholmskjæret",63.2064,7.56888,T,RK,NO,,8.0,1505.0,,,0,,-9999,Europe/Oslo,2014-10-13
499789,9713912,"Bindingskjeret,vestre","Bindingskjeret,vestre","Bindingskjeret vestre,Vestre Bindingsskjaeret,Vestre Bindingsskjæret",63.489940000000004,8.03595,T,RK,NO,,8.0,1573.0,,,0,,-9999,Europe/Oslo,2014-10-13
500198,9714321,Vesterskjera,Vesterskjera,"Vesterskjera,Vestre Tarbuskjaeret,Vestre Tarbuskjæret",63.91369,8.53983,T,RK,NO,,21.0,5014.0,,,0,,-9999,Europe/Oslo,2018-05-08
500201,9714324,"Skarvflesan,vestre","Skarvflesan,vestre","Skarvflesan vestre,Vestre Skarvflesa",63.91434,8.670589999999999,T,RK,NO,,21.0,5014.0,,,0,,-9999,Europe/Oslo,2018-05-08
500225,9714348,"Dalskjera,vestre","Dalskjera,vestre","Dalskjera vestre,Vestre Dallskjaeret,Vestre Dallskjæret",63.839659999999995,8.509310000000001,T,RK,NO,,21.0,5014.0,,,0,,-9999,Europe/Oslo,2018-05-08
500442,9714565,Vestre Såvigskjær,Vestre Savigskjaer,"Vestre Savigskjaer,Vestre Såvigskjær",58.121680000000005,8.20185,T,RK,NO,,42.0,4215.0,,,0,,-9999,Europe/Oslo,2019-12-12
500514,9714637,Vestre Kattesteinen,Vestre Kattesteinen,Vestre Kattesteinen,58.058859999999996,6.661739999999999,T,RK,NO,,42.0,4206.0,,,0,,-9999,Europe/Oslo,2019-12-12
500567,9714690,Vestre skjær,Vestre skjaer,"Vestre skjaer,Vestre skjær",58.02795,7.113639999999999,T,RK,NO,,42.0,4205.0,,,0,,-9999,Europe/Oslo,2019-12-12
500894,9715017,Vestre Bramskjær,Vestre Bramskjaer,"Vestre Bramskjaer,Vestre Bramskjær",58.96079,9.8807,T,RK,NO,,38.0,3805.0,,,0,,4,Europe/Oslo,2019-12-12
500924,9715047,Tangeskjær,Tangeskjaer,"Tangeskjaer,Tangeskjær,Vestre Svartskjaer,Vestre Svartskjær",58.512809999999995,8.95149,T,RK,NO,,42.0,4203.0,,,0,,-9999,Europe/Oslo,2019-12-12
501841,9715964,Vestre Hellersøyboen,Vestre Hellersoyboen,"Vestre Hellersoyboen,Vestre Hellersøyboen",57.98529,7.554639999999999,T,RK,NO,,42.0,4205.0,,,0,,-9999,Europe/Oslo,2019-12-12
501888,9716011,Vestre Røysa,Vestre Roysa,"Vestre Roysa,Vestre Røysa",58.01634,7.36516,T,RK,NO,,42.0,4205.0,,,0,,3,Europe/Oslo,2019-12-12
502098,9716221,Vestre Risfjordskjeret,Vestre Risfjordskjeret,Vestre Risfjordskjeret,70.7415,29.27269,T,RK,NO,,54.0,5440.0,,,0,,-9999,Europe/Oslo,2019-12-12
502304,9716427,Vestre Svarteskjæra,Vestre Svarteskjaera,"Vestre Svarteskjaera,Vestre Svarteskjæra",58.24119,8.49281,T,RK,NO,,42.0,4202.0,,,0,,-9999,Europe/Oslo,2019-12-12
502745,9716868,Vestre Ormskjæra,Vestre Ormskjaera,"Vestre Ormskjaera,Vestre Ormskjaeret,Vestre Ormskjæra,Vestre Ormskjæret",64.11686999999999,9.25509,T,RK,NO,,21.0,5014.0,,,0,,-9999,Europe/Oslo,2018-05-08
504203,9718326,Vestre Kaggeskjær,Vestre Kaggeskjaer,"Vestra Kaggaskjeret,Vestre Kaggeskjaer,Vestre Kaggeskjær",60.052209999999995,5.05448,T,RK,NO,,46.0,4625.0,,,0,,-9999,Europe/Oslo,2019-12-12
504205,9718328,Vestre Åkrøyskjær,Vestre Akroyskjaer,"Vestra Akeroyskjeret,Vestra Åkerøyskjeret,Vestre Akroyskjaer,Vestre Åkrøyskjær",60.05089,5.06215,T,RK,NO,,46.0,4625.0,,,0,,-9999,Europe/Oslo,2019-12-12
504219,9718342,Vestre Drevskjæra,Vestre Drevskjaera,"Vestre Drevskjaera,Vestre Drevskjera,Vestre Drevskjæra",60.10213,5.0923300000000005,T,RK,NO,,46.0,4625.0,,,0,,-9999,Europe/Oslo,2019-12-12
504938,9719061,Vestre Revskjæran,Vestre Revskjaeran,"Revskjaeran,Revskjæran,Vestre Revskjaeran,Vestre Revskjæran",66.10083,12.29318,T,RK,NO,,9.0,1827.0,,,0,,-9999,Europe/Oslo,2014-10-13
505901,9720024,Futøyskjeret,Futoyskjeret,"Futoyskjeret,Futøyskjeret,Vestre Futoyskjaer,Vestre Futøyskjær",66.61820999999999,12.80931,T,RK,NO,,9.0,1836.0,,,0,,-9999,Europe/Oslo,2014-10-13
508274,9722397,Vestre Skjerva,Vestre Skjerva,Vestre Skjerva,63.101290000000006,7.72232,T,RK,NO,,8.0,1505.0,,,0,,-9999,Europe/Oslo,2014-10-13
508357,9722480,Vestre Småskjæret,Vestre Smaskjaeret,"Vestre Smaskjaeret,Vestre Småskjæret",59.34627,10.49624,T,RK,NO,,38.0,3801.0,,,0,,-9999,Europe/Oslo,2019-12-12
508464,9722587,Vestre Finnskjeret,Vestre Finnskjeret,Vestre Finnskjeret,68.29290999999999,15.160229999999999,T,RK,NO,,9.0,1851.0,,,0,,-9999,Europe/Oslo,2014-10-13
508474,9722597,Vestre Ravskjæret,Vestre Ravskjaeret,"Stongholmen,Vestre Ravskjaeret,Vestre Ravskjæret",68.27444,15.10925,T,RK,NO,,9.0,1865.0,,,0,,-9999,Europe/Oslo,2014-10-13
508478,9722601,Vestre Svartskjæran,Vestre Svartskjaeran,"Vestre Svartskjaeran,Vestre Svartskjæran",68.2651,15.26634,T,RK,NO,,9.0,1851.0,,,0,,-9999,Europe/Oslo,2014-10-13
509450,9723574,"Rødskjer,vestre","Rodskjer,vestre","Rodskjer vestre,Rødskjer vestre,Vestre Rodskjaer,Vestre Rødskjær",59.059619999999995,11.110660000000001,T,RK,NO,,30.0,3011.0,148606.0,1553.0,0,,-9999,Europe/Oslo,2019-12-12
511248,9725374,Vestre Gravdalen,Vestre Gravdalen,"Nordre Gravdalen,Nørdre Gravdalen,Vestre Gravdalen",61.50526,8.98023,T,VAL,NO,,34.0,3436.0,,,0,,1380,Europe/Oslo,2019-12-12
512974,9727100,Vestre Dalen,Vestre Dalen,Vestre Dalen,60.77661,5.45296,T,VAL,NO,,46.0,4634.0,,,0,,480,Europe/Oslo,2019-12-12
513589,9727715,Vestre Kråkedalen,Vestre Krakedalen,"Vestre Krakedalen,Vestre Kråkedalen",58.2082,6.8795,T,VAL,NO,,42.0,4206.0,,,0,,280,Europe/Oslo,2019-12-12
513754,9727880,Vestre dalen,Vestre dalen,Vestre dalen,58.42547,7.504230000000001,T,VAL,NO,,42.0,4205.0,,,0,,315,Europe/Oslo,2019-12-12
514553,9728680,Vestre Kastet,Vestre Kastet,Vestre Kastet,59.50264,10.01384,T,VAL,NO,,30.0,3006.0,,,0,,248,Europe/Oslo,2019-12-12
514749,9728876,Vestre Deliseterdalen,Vestre Deliseterdalen,Vestre Deliseterdalen,59.81865,11.027239999999999,T,VAL,NO,,30.0,3028.0,,,0,,238,Europe/Oslo,2019-12-12
514753,9728880,Vestre Skallbergdalen,Vestre Skallbergdalen,Vestre Skallbergdalen,59.818830000000005,11.1035,T,VAL,NO,,30.0,3028.0,,,0,,283,Europe/Oslo,2019-12-12
515305,9729434,Vestre Styrelvdalen,Vestre Styrelvdalen,"Vester-Styrelvdalen,Vestre Styrelvdalen",70.83436,29.21797,T,VAL,NO,,54.0,5440.0,,,0,,80,Europe/Oslo,2019-12-12
515375,9729505,Vestre Slipedalen,Vestre Slipedalen,Vestre Slipedalen,59.330709999999996,10.01855,T,VAL,NO,,38.0,3804.0,,,0,,294,Europe/Oslo,2019-12-12
516110,9730248,Vestre Kiruddalen,Vestre Kiruddalen,Vestre Kiruddalen,59.58823,10.259260000000001,T,VAL,NO,,38.0,3802.0,,,0,,124,Europe/Oslo,2019-12-12
517052,9731195,Vesterongdalen,Vesterongdalen,"Vesterongdalen,Vestre Soysdalen,Vestre Søysdalen",64.38132,11.77422,T,VAL,NO,,21.0,5047.0,,,0,,200,Europe/Oslo,2018-05-08
517344,9731487,Vestre Langskotta,Vestre Langskotta,Vestre Langskotta,59.32159,9.401010000000001,T,VAL,NO,,38.0,3807.0,,,0,,262,Europe/Oslo,2019-12-12
518649,9732804,"Gravvassdalen,vestre","Gravvassdalen,vestre","Gravvassdalen vestre,Vestre Gravvassdalen",64.61556,11.72369,T,VAL,NO,,21.0,5007.0,,,0,,176,Europe/Oslo,2019-12-12
518698,9732853,Vestre Skriutjenndalen,Vestre Skriutjenndalen,Vestre Skriutjenndalen,60.20064,9.25658,T,VAL,NO,,30.0,3045.0,,,0,,972,Europe/Oslo,2019-12-12
520158,9734317,Vestre Stutdalen,Vestre Stutdalen,Vestre Stutdalen,58.81012,8.92428,T,VAL,NO,,42.0,4212.0,,,0,,255,Europe/Oslo,2019-12-12
520467,9734626,Vestre Tveitdalen,Vestre Tveitdalen,Vestre Tveitdalen,58.383430000000004,8.23742,T,VAL,NO,,42.0,4216.0,,,0,,219,Europe/Oslo,2019-12-12
520537,9734697,Vestre Barlinddalen,Vestre Barlinddalen,Vestre Barlinddalen,58.478730000000006,8.28438,T,VAL,NO,,42.0,4216.0,,,0,,354,Europe/Oslo,2019-12-12
520583,9734743,Vestre Styggdalen,Vestre Styggdalen,Vestre Styggdalen,60.49366,10.622810000000001,T,VAL,NO,,34.0,3446.0,,,0,,569,Europe/Oslo,2019-12-12
525651,9739816,Vestre dalen,Vestre dalen,Vestre dalen,58.48205,6.776619999999999,T,VAL,NO,,42.0,4207.0,,,0,,351,Europe/Oslo,2019-12-12
527086,9741251,Vestre Røyedal,Vestre Royedal,"Vestre Royedal,Vestre Røyedal",58.47648,8.23357,T,VAL,NO,,42.0,4216.0,,,0,,302,Europe/Oslo,2019-12-12
527713,9741878,Vestre Kalleklauvdalen,Vestre Kalleklauvdalen,Vestre Kalleklauvdalen,60.6778,5.28803,T,VAL,NO,,46.0,4631.0,,,0,,335,Europe/Oslo,2019-12-12
527880,9742045,Vestredalen,Vestredalen,"Vestre Dalen,Vestredalen",60.50899999999999,5.23516,T,VAL,NO,,46.0,4631.0,,,0,,3,Europe/Oslo,2019-12-12
527938,9742103,Vestre Røsedalen,Vestre Rosedalen,"Vestre Rosedalen,Vestre Røsedalen",60.277809999999995,4.988659999999999,T,VAL,NO,,46.0,4626.0,,,0,,40,Europe/Oslo,2019-12-12
529663,9743828,Vestre - Bjørkvassheia,Vestre - Bjorkvassheia,"Vestre - Bjorkvassheia,Vestre - Bjørkvassheia",64.20649,10.88439,T,VAL,NO,,21.0,5007.0,,,0,,440,Europe/Oslo,2019-12-12
530766,9744932,Vestre Kråkedalen,Vestre Krakedalen,"Vestre Krakedalen,Vestre Kråkedalen",58.58041,8.12872,T,VAL,NO,,42.0,4216.0,,,0,,258,Europe/Oslo,2019-12-12
530773,9744939,Vestre Grindalen,Vestre Grindalen,Vestre Grindalen,58.58011,8.02223,T,VAL,NO,,42.0,4216.0,,,0,,345,Europe/Oslo,2019-12-12
532170,9746340,Vestre Lindalen,Vestre Lindalen,Vestre Lindalen,58.88159,8.29776,T,VAL,NO,,42.0,4217.0,,,0,,445,Europe/Oslo,2019-12-12
532376,9746546,Vestre Bastedalen,Vestre Bastedalen,Vestre Bastedalen,59.40345,11.60554,T,VAL,NO,,30.0,3013.0,,,0,,234,Europe/Oslo,2019-12-12
532587,9746757,Vestre Hidalen,Vestre Hidalen,Vestre Hidalen,58.64795,8.08526,T,VAL,NO,,42.0,4214.0,,,0,,405,Europe/Oslo,2019-12-12
533274,9747445,Vestre Djupedal,Vestre Djupedal,Vestre Djupedal,60.933640000000004,9.04482,T,VAL,NO,,34.0,3451.0,,,0,,1064,Europe/Oslo,2019-12-12
534112,9748349,Vestre Grandalen,Vestre Grandalen,Vestre Grandalen,59.16155,11.05227,T,VAL,NO,,30.0,3004.0,,,0,,39,Europe/Oslo,2019-12-12
534483,9748720,Vestre Djupedalen,Vestre Djupedalen,Vestre Djupedalen,68.90507,16.26162,T,VAL,NO,,54.0,5402.0,,,0,,146,Europe/Oslo,2019-12-12
534971,9749208,Vestre Mørkomdalen,Vestre Morkomdalen,"Vestre Morkomdalen,Vestre Mørkomdalen",59.75674,11.59345,T,VAL,NO,,30.0,3026.0,,,0,,253,Europe/Oslo,2019-12-12
536192,9750429,Vestre Kalvtjennsdalen,Vestre Kalvtjennsdalen,Vestre Kalvtjennsdalen,61.076730000000005,11.50699,T,VAL,NO,,34.0,3422.0,,,0,,595,Europe/Oslo,2019-12-12
536540,9750777,Vestre Rundeldal,Vestre Rundeldal,Vestre Rundeldal,59.938669999999995,11.63195,T,VAL,NO,,30.0,3026.0,,,0,,337,Europe/Oslo,2019-12-12
536577,9750814,Vestre Svarvestoldalen,Vestre Svarvestoldalen,Vestre Svarvestoldalen,59.955130000000004,11.64616,T,VAL,NO,,30.0,3026.0,,,0,,320,Europe/Oslo,2019-12-12
536843,9751080,Vestre Timigerdalen,Vestre Timigerdalen,Vestre Timigerdalen,60.48836,11.52642,T,VAL,NO,,34.0,3414.0,,,0,,408,Europe/Oslo,2019-12-12
539589,9753826,"Rubbedalen,vestre","Rubbedalen,vestre","Rubbedalen vestre,Vestre Rubbedalen",70.70803000000001,29.63066,T,VAL,NO,,54.0,5440.0,,,0,,200,Europe/Oslo,2019-12-12
541054,9755291,"Lakadal,vestre","Lakadal,vestre","Lakadal vestre,Vestre Lakadalen",60.14903,7.45897,T,VAL,NO,,46.0,4619.0,,,0,,1300,Europe/Oslo,2019-12-12
541928,9756166,Vestre Storbekk,Vestre Storbekk,Vestre Storbekk,60.57921999999999,9.62068,H,STM,NO,,34.0,3449.0,,,0,,1000,Europe/Oslo,2019-12-12
541988,9756226,Vestre Dragbekken,Vestre Dragbekken,Vestre Dragbekken,60.554759999999995,10.14976,H,STM,NO,,34.0,3447.0,,,0,,440,Europe/Oslo,2019-12-12
542055,9756293,Vestre Torfestelva,Vestre Torfestelva,Vestre Torfestelva,60.59177,11.10003,H,STM,NO,,34.0,3442.0,,,0,,455,Europe/Oslo,2019-12-12
543434,9757672,Vestre Gardbekken,Vestre Gardbekken,Vestre Gardbekken,61.206269999999996,11.61163,H,STM,NO,,34.0,3422.0,,,0,,413,Europe/Oslo,2019-12-12
543895,9758133,"Repefonnbekken,vestre","Repefonnbekken,vestre","Repefonnbekken vestre,Vestre Repefonnbekken",61.36775,8.70929,H,STM,NO,,34.0,3454.0,,,0,,1460,Europe/Oslo,2019-12-12
543967,9758205,"Ågna,vestre","Agna,vestre","Agna vestre,Vestre Agna,Vestre Ågna,Ågna vestre",61.38354,9.39991,H,STM,NO,,34.0,3438.0,,,0,,1060,Europe/Oslo,2019-12-12
544142,9758382,Vestre Fiskbekken,Vestre Fiskbekken,Vestre Fiskbekken,61.48046,11.778780000000001,H,STM,NO,,34.0,3422.0,,,0,,660,Europe/Oslo,2019-12-12
544773,9759013,Vestre Bottenbekken,Vestre Bottenbekken,Vestre Bottenbekken,61.639630000000004,10.54621,H,STM,NO,,34.0,3439.0,,,0,,880,Europe/Oslo,2019-12-12
544926,9759166,Vestre Lekjenna,Vestre Lekjenna,Vestre Lekjenna,61.62497,11.90305,H,STM,NO,,34.0,3421.0,,,0,,680,Europe/Oslo,2019-12-12
544951,9759191,Vestre Eidbekken,Vestre Eidbekken,Vestre Eidbekken,61.53151,12.03805,H,STM,NO,,34.0,3421.0,,,0,,660,Europe/Oslo,2019-12-12
544955,9759195,Vestre Skardbekken,Vestre Skardbekken,Vestre Skardbekken,61.51421,11.8787,H,STM,NO,,34.0,3421.0,,,0,,740,Europe/Oslo,2019-12-12
545225,9759465,Vestre Sandåi,Vestre Sandai,"Vestre Sandai,Vestre Sandåi",61.915240000000004,7.63553,H,STM,NO,,34.0,3433.0,,,0,,1120,Europe/Oslo,2019-12-12
545567,9759807,Vestre Kløftbekken,Vestre Kloftbekken,"Vestre Kloftbekken,Vestre Kløftbekken",61.917590000000004,10.72296,H,STM,NO,,34.0,3424.0,,,0,,1013,Europe/Oslo,2019-12-12
547945,9762190,Vester-Tversona,Vester-Tversona,"Vester-Tversona,Vestre Tverrsona",63.359069999999996,11.30648,H,STM,NO,,21.0,5035.0,,,0,,400,Europe/Oslo,2018-05-08
548664,9762909,Vestre Ståløybekken,Vestre Staloybekken,"Vestre Staloybekken,Vestre Ståløybekken",63.3218,11.84453,H,STM,NO,,21.0,5034.0,,,0,,470,Europe/Oslo,2018-05-08
548692,9762937,Vestre Storbekken,Vestre Storbekken,Vestre Storbekken,63.34261,11.99704,H,STM,NO,,21.0,5034.0,,,0,,440,Europe/Oslo,2018-05-08
549861,9764107,Vestre Slåttbekken,Vestre Slattbekken,"Vestre Slattbekken,Vestre Slåttbekken",61.30805,12.11605,H,STM,NO,,34.0,3421.0,,,0,,770,Europe/Oslo,2019-12-12
550079,9764325,Vestre Vindfjellbekk,Vestre Vindfjellbekk,Vestre Vindfjellbekk,59.312540000000006,9.795739999999999,H,STM,NO,,38.0,3805.0,,,0,,340,Europe/Oslo,2019-12-14
550396,9764642,"Sæterbekken,vestre","Saeterbekken,vestre","Saeterbekken vestre,Sæterbekken vestre,Vestre Seterbekken",64.1464,12.54066,H,STM,NO,,21.0,5041.0,,,0,,400,Europe/Oslo,2018-05-08
550944,9765191,Vestre Fallbekken,Vestre Fallbekken,Vestre Fallbekken,62.74657,8.89067,H,STM,NO,,8.0,1566.0,,,0,,800,Europe/Oslo,2014-10-14
551466,9765713,Vestre Spiten,Vestre Spiten,Vestre Spiten,59.81561,9.79319,H,STM,NO,,30.0,3048.0,,,0,,298,Europe/Oslo,2019-12-12
551500,9765747,"Trangbekken,nedre","Trangbekken,nedre","Trangbekken nedre,Vestre Trongbekken",64.4325,12.4626,H,STM,NO,,21.0,5045.0,,,0,,290,Europe/Oslo,2018-05-08
551642,9765889,"Tverråa,vestre","Tverraa,vestre","Tverraa vestre,Tverråa vestre,Vestre Tverrelva",64.47756,13.1337,H,STM,NO,,21.0,5042.0,,,0,,557,Europe/Oslo,2018-05-08
552326,9766573,Vestre Sjurslættbekken,Vestre Sjurslaettbekken,"Vestre Sjurslaettbekken,Vestre Sjurslættbekken",63.990990000000004,11.790389999999999,H,STM,NO,,21.0,5006.0,,,0,,210,Europe/Oslo,2019-12-12
554989,9769236,Vester Storbekken,Vester Storbekken,"Vester Storbekken,Vestre Storbekken",64.93949,13.61084,H,STM,NO,,21.0,5043.0,,,0,,520,Europe/Oslo,2018-05-08
557988,9772240,Vestre Skinna,Vestre Skinna,Vestre Skinna,63.06946,9.12166,H,STM,NO,,21.0,5061.0,,,0,,420,Europe/Oslo,2019-06-07
561250,9775502,"Tverråga,vestre","Tverraga,vestre","Tverraga vestre,Tverråga vestre,Vestre Tverraga,Vestre Tverråga",66.23179,14.10904,H,STM,NO,,9.0,1833.0,,,0,,260,Europe/Oslo,2014-10-15
562339,9776591,"Storakselbekken,vestre","Storakselbekken,vestre","Storakselbekken vestre,Vestre Storakselbekken",66.31819,15.057089999999999,H,STM,NO,,9.0,1833.0,,,0,,720,Europe/Oslo,2014-10-15
562343,9776595,"Skilbekken,vestre","Skilbekken,vestre","Skilbekken vestre,Vestre Skillbekken",66.28943000000001,14.78275,H,STM,NO,,9.0,1833.0,,,0,,620,Europe/Oslo,2014-10-15
564154,9778409,Vestre Merkesbekken,Vestre Merkesbekken,Vestre Merkesbekken,64.24426,12.03696,H,STM,NO,,21.0,5041.0,,,0,,460,Europe/Oslo,2018-05-08
565891,9780156,Vestre Slorebekk,Vestre Slorebekk,Vestre Slorebekk,59.658680000000004,11.76057,H,STM,NO,,30.0,3026.0,,,0,,192,Europe/Oslo,2019-12-12
566430,9780697,Vestre Auremyrbekken,Vestre Auremyrbekken,Vestre Auremyrbekken,60.37184,10.261439999999999,H,STM,NO,,30.0,3053.0,,,0,,460,Europe/Oslo,2019-12-12
567490,9783328,Vestre Bekken,Vestre Bekken,Vestre Bekken,61.595180000000006,12.15297,H,STM,NO,,34.0,3421.0,,,0,,880,Europe/Oslo,2019-12-12
568643,9784483,Vestre Skjellelva,Vestre Skjellelva,Vestre Skjellelva,69.20006,18.25282,H,STM,NO,,54.0,5419.0,,,0,,95,Europe/Oslo,2019-12-12
569975,9785815,Vestre Tomasstrandbekken,Vestre Tomasstrandbekken,Vestre Tomasstrandbekken,66.42042,15.15805,H,STM,NO,,9.0,1833.0,,,0,,480,Europe/Oslo,2014-10-28
571584,9787424,Vestre Østsæterbekken,Vestre Ostsaeterbekken,"Vestre Ostsaeterbekken,Vestre Østsæterbekken",61.327780000000004,11.515839999999999,H,STM,NO,,34.0,3422.0,,,0,,770,Europe/Oslo,2019-12-12
572399,9788239,Vestre Tømmerholbekken,Vestre Tommerholbekken,"Vestre Tommerholbekken,Vestre Tømmerholbekken",60.53376,11.29209,H,STM,NO,,34.0,3413.0,,,0,,467,Europe/Oslo,2019-12-12
572445,9788285,Vestre Starelva,Vestre Starelva,Vestre Starelva,60.722590000000004,11.23713,H,STM,NO,,34.0,3413.0,,,0,,192,Europe/Oslo,2019-12-12
575924,9791764,Langbuneselva,Langbuneselva,"Langbuneselva,Vestre Langbuelva",70.27584,30.72761,H,STM,NO,,54.0,5404.0,,,0,,86,Europe/Oslo,2019-12-12
576254,9792094,Vestre Yksenelva,Vestre Yksenelva,"Vestelva,Vestre Yksenelva",61.83713,5.79753,H,STM,NO,,46.0,4648.0,,,0,,374,Europe/Oslo,2019-12-12
578540,9822160,Vestenfor,Vestenfor,"Vestafor,Vestenfor,Vestre Vestafor",60.65824,8.71746,S,FRM,NO,,30.0,3043.0,,,0,,620,Europe/Oslo,2019-12-12
578593,9822213,Vester-Balke,Vester-Balke,"Balke,Vester-Balke,Vestre Balke",60.66831,10.94328,S,FRM,NO,,34.0,3442.0,,,0,,260,Europe/Oslo,2019-12-12
579642,9823262,Greslivollen,Greslivollen,"Gresli vestre,Greslivollen,Vestre Gresslia",63.053509999999996,11.47616,S,FRM,NO,,21.0,5033.0,,,0,,340,Europe/Oslo,2018-05-08
579890,9823510,Dølom,Dolom,"Dolom,Dølom,Vestre Dulum",63.62426,11.07897,S,FRM,NO,,21.0,5037.0,,,0,,100,Europe/Oslo,2018-05-08
580413,9824033,Vestre Skara,Vestre Skara,Vestre Skara,60.39957,12.00732,S,FRM,NO,,34.0,3417.0,,,0,,151,Europe/Oslo,2019-12-12
580963,9824583,Vestre Håven,Vestre Haven,"Haven,Håven,Vestre Haven,Vestre Håven",63.90316,10.91193,S,FRM,NO,,21.0,5006.0,,,0,,-9999,Europe/Oslo,2019-12-12
582095,9825715,Vestre Morstad,Vestre Morstad,Vestre Morstad,60.35226,10.57823,S,FRM,NO,,34.0,3446.0,,,0,,250,Europe/Oslo,2019-12-12
582249,9825869,Vestre Tvete,Vestre Tvete,Vestre Tvete,59.22707,10.85276,S,FRM,NO,,30.0,3004.0,,,0,,52,Europe/Oslo,2019-12-12
582250,9825870,Vestre Tvete,Vestre Tvete,Vestre Tvete,59.23359,10.853010000000001,S,FRM,NO,,30.0,3004.0,,,0,,31,Europe/Oslo,2019-12-12
582310,9825930,Kalle,Kalle,"Kalle,Vestre Kalle",68.1868,14.34022,S,FRM,NO,,9.0,1865.0,,,0,,-9999,Europe/Oslo,2014-11-10
582431,9826051,Vestre Morstad,Vestre Morstad,Vestre Morstad,60.35535,10.58935,S,FRM,NO,,34.0,3446.0,,,0,,280,Europe/Oslo,2019-12-12
583463,9827083,Vestby,Vestby,"Vestby,Vestre Vestby",59.368759999999995,11.403960000000001,S,FRM,NO,,30.0,3016.0,,,0,,109,Europe/Oslo,2019-12-12
583488,9827108,Vestre Holt,Vestre Holt,Vestre Holt,59.266119999999994,11.6512,S,FRM,NO,,30.0,3012.0,,,0,,116,Europe/Oslo,2019-12-12
583856,9827476,Mollestad,Mollestad,"Mollestad,Vestre Mollestad",58.31868000000001,8.18757,S,FRM,NO,,42.0,4216.0,,,0,,38,Europe/Oslo,2019-12-12
583966,9827586,Vestre Melnes,Vestre Melnes,Vestre Melnes,59.778769999999994,11.24888,S,FRM,NO,,30.0,3030.0,,,0,,157,Europe/Oslo,2019-12-12
584146,9827766,Økrisletta,Okrisletta,"Okrisletta,Vestre Okri,Vestre Økri,Økrisletta",60.24423,10.98418,S,FRM,NO,,30.0,3036.0,,,0,,185,Europe/Oslo,2019-12-12
